timestamp,error 5%,error 10%,error 15%
"01/22/2019, 01:10:00",0.9854684374,0.9897105812,0.9970864771
"01/22/2019, 01:12:00",0.9999080833,0.9945066006,0.9994756519
"01/22/2019, 01:14:00",0.9998646532,0.9974446693,0.993144354
"01/22/2019, 01:16:00",0.9985512117,0.9966796506,0.9981900622
"01/22/2019, 01:18:00",0.9983611124,0.9969102376,0.9921047749
"01/22/2019, 01:20:00",0.9918975749,0.9796286096,0.9955471043
"01/22/2019, 01:22:00",0.9694240138,0.9538568804,0.9985209939
"01/22/2019, 01:24:00",0.9904757996,0.9922158136,0.9926009373
"01/22/2019, 01:26:00",0.9065355265,0.9981447758,0.8815684597
"01/22/2019, 01:28:00",0.9983751225,0.3500759909,0.9962477465
"01/22/2019, 01:30:00",0.9630250602,0.9900000636,0.9995286844
"01/22/2019, 01:32:00",0.9905231972,0.9832738306,0.9969334501
"01/22/2019, 01:34:00",0.9763913573,0.9593477161,0.9492090118
"01/22/2019, 01:36:00",0.9669128089,0.9973946152,0.9996868199
"01/22/2019, 01:38:00",0.4193239001,0.9987214489,0.9945397935
"01/22/2019, 01:40:00",0.9830405127,0.9405330991,0.9647548838
"01/22/2019, 01:42:00",0.9989073879,0.9995119655,0.9215711157
"01/22/2019, 01:44:00",0.9591906868,0.989308042,0.9327556182
"01/22/2019, 01:46:00",0.9985718529,0.9666960721,0.9896668937
"01/22/2019, 01:48:00",0.4227193817,0.392038088,0.3499165429
"01/22/2019, 01:50:00",0.9979345358,0.9987659838,0.9972297272
"01/22/2019, 01:52:00",0.9898919449,0.9938327575,0.9715178123
"01/22/2019, 01:54:00",0.9898714214,0.9927823833,0.9928375811
"01/22/2019, 01:56:00",0.998069453,0.999155938,0.9995653982
"01/22/2019, 01:58:00",0.9988607068,0.9848217225,0.9819912544
"01/22/2019, 02:00:00",0.928899237,0.9354339319,0.9102218568
"01/22/2019, 02:02:00",0.927766481,0.9883118218,0.9357710307
"01/22/2019, 02:04:00",0.9314310755,0.9599725832,0.6955887847
"01/22/2019, 02:06:00",0.9084583576,0.8697070085,0.7564244726
"01/22/2019, 02:08:00",0.8004792598,0.9588328848,0.886553968
"01/22/2019, 02:10:00",0.9881687631,0.9019274317,0.8664527502
"01/22/2019, 02:12:00",0.9647899034,0.9847706451,0.6014277041
"01/22/2019, 02:14:00",0.6449468714,0.9139983386,0.9138650456
"01/22/2019, 02:16:00",0.9083975365,0.9764368977,0.8833486863
"01/22/2019, 02:18:00",0.9954393196,0.9592258576,0.9708384874
"01/22/2019, 02:20:00",0.9931336046,0.9575214304,0.9328238477
"01/22/2019, 02:22:00",0.9861091491,0.909731926,0.7381470776
"01/22/2019, 02:24:00",0.8093994534,0.9166131139,0.8961452226
"01/22/2019, 02:26:00",0.9726318479,0.9604846392,0.933685693
"01/22/2019, 02:28:00",0.988110825,0.9243733703,0.8881076231
"01/22/2019, 02:30:00",0.9324282723,0.5522939412,0.9452571142
"01/22/2019, 02:32:00",0.9977098002,0.9969399593,0.9993650469
"01/22/2019, 02:34:00",0.9677923515,0.9257737571,0.9860108602
"01/22/2019, 02:36:00",0.9994563532,0.9934322131,0.995633028
"01/22/2019, 02:38:00",0.9993713612,0.9994373339,0.9968898912
"01/22/2019, 02:40:00",0.9981555907,0.9141637077,0.9421717085
"01/22/2019, 02:42:00",0.9980051344,0.9984104561,0.998125838
"01/22/2019, 02:44:00",0.872939564,0.9191224392,0.8876739496
"01/22/2019, 02:46:00",0.9295918569,0.9686673604,0.9973186809
"01/22/2019, 02:48:00",0.9979280637,0.9972749826,0.9961570139
"01/22/2019, 02:50:00",0.9876556143,0.9578294092,0.9976353501
"01/22/2019, 02:52:00",0.9996124048,0.998933826,0.9986074645
"01/22/2019, 02:54:00",0.8271117973,0.9992413558,0.9989356032
"01/22/2019, 02:56:00",0.9011485227,0.9993693902,0.9910568941
"01/22/2019, 02:58:00",0.9554495998,0.9993764355,0.9976540448
"01/22/2019, 03:00:00",0.9990094512,0.9688898232,0.99863554
"01/22/2019, 03:02:00",0.9979531833,0.7344234496,0.998719022
"01/22/2019, 03:04:00",0.9413493936,0.9418979907,0.9982278028
"01/22/2019, 03:06:00",0.9889416219,0.9940540004,0.9995032517
"01/22/2019, 03:08:00",0.4502098517,0.9096656739,0.9514095988
"01/22/2019, 03:10:00",0.9926614069,0.9810142233,0.9993627676
"01/22/2019, 03:12:00",0.9976031776,0.9992909078,0.9957283803
"01/22/2019, 03:14:00",0.9986716181,0.9996471421,0.9859418849
"01/22/2019, 03:16:00",0.9975913272,0.9994000646,0.999909811
"01/22/2019, 03:18:00",0.9947705307,0.9979483412,0.9979930635
"01/22/2019, 03:20:00",0.995261099,0.9963280819,0.9943685543
"01/22/2019, 03:22:00",0.9878262013,0.9218955037,0.9988208875
"01/22/2019, 03:24:00",0.9981265747,0.9894775285,0.9978715644
"01/22/2019, 03:26:00",0.9905515195,0.978888766,0.9929701318
"01/22/2019, 03:28:00",0.9705534722,0.9883749272,0.995512451
"01/22/2019, 03:30:00",0.9975690673,0.9833882895,0.982620024
