timestamp,error 5%,error 10%,error 15%
"01/21/2019, 20:18:00",0.8368822143,0.9962114975,0.6760350718
"01/21/2019, 20:20:00",0.9974812923,0.9602722141,0.9551888052
"01/21/2019, 20:22:00",0.9981611544,0.993244567,0.9698738378
"01/21/2019, 20:24:00",0.9825548755,0.9924913889,0.9034331392
"01/21/2019, 20:26:00",0.9868201245,0.9934335977,0.9945115417
"01/21/2019, 20:28:00",0.9961944974,0.8909547994,0.9699627992
"01/21/2019, 20:30:00",0.9648233245,0.3420638642,0.5907944964
"01/21/2019, 20:32:00",0.9967197335,0.9992744469,0.9610423343
"01/21/2019, 20:34:00",0.9991587557,0.9997722219,0.9909152043
"01/21/2019, 20:36:00",0.9876276039,0.9986514681,0.9861819653
"01/21/2019, 20:38:00",0.998941319,0.9880831305,0.9971998745
"01/21/2019, 20:40:00",0.9978224868,0.9961774554,0.993998803
"01/21/2019, 20:42:00",0.9988648651,0.9754676599,0.986749473
"01/21/2019, 20:44:00",0.9811640069,0.9860552205,0.9765184517
"01/21/2019, 20:46:00",0.9866983759,0.9831673953,0.9855931642
"01/21/2019, 20:48:00",0.2720363465,0.945164121,0.4877280474
"01/21/2019, 20:50:00",0.9862079708,0.986725497,0.9829131361
"01/21/2019, 20:52:00",0.9852668658,0.995573008,0.9606602843
"01/21/2019, 20:54:00",0.9624634867,0.8601472521,0.9949320225
"01/21/2019, 20:56:00",0.9966307438,0.9987334165,0.9538247954
"01/21/2019, 20:58:00",0.9186931596,0.9940773409,0.947103642
"01/21/2019, 21:00:00",0.9625987699,0.9993232459,0.9360766167
"01/21/2019, 21:02:00",0.9770443045,0.9974878426,0.9954316299
"01/21/2019, 21:04:00",0.9967044146,0.9435586127,0.9962788067
"01/21/2019, 21:06:00",0.9769313189,0.8846686397,0.9930460518
"01/21/2019, 21:08:00",0.9900778444,0.9898442885,0.9854536141
"01/21/2019, 21:10:00",0.9434185416,0.9921373679,0.9907406251
"01/21/2019, 21:12:00",0.9908912179,0.9422222171,0.9844408764
"01/21/2019, 21:14:00",0.9960986918,0.9921861774,0.9575718235
"01/21/2019, 21:16:00",0.9976370994,0.9993235437,0.9834709214
"01/21/2019, 21:18:00",0.9967326772,0.9955437968,0.929621112
"01/21/2019, 21:20:00",0.9966080209,0.9836659667,0.9557581541
"01/21/2019, 21:22:00",0.951855431,0.993555321,0.9700837936
"01/21/2019, 21:24:00",0.965475469,0.946793126,0.9718723136
"01/21/2019, 21:26:00",0.9940845445,0.9981734658,0.9689454949
"01/21/2019, 21:28:00",0.4021250623,0.9623217081,0.9792506718
"01/21/2019, 21:30:00",0.9977713653,0.7703043995,0.786408679
"01/21/2019, 21:32:00",0.96999465,0.9508087712,0.7860424421
"01/21/2019, 21:34:00",0.998736315,0.9547967493,0.9868241903
